縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
臺中市,Ⅱ-II21,太原交流道,24,600,120.7182389,24.16017666,台74線,太原交流道,大里一交流道,24,411,30,137,平原區,5.7,24.2,東,3.5,3.5,3.6,,,,,1.1,36562,287,2477,11,477,298,40112,42352,228638,3307,17,18,0.54,
臺中市,Ⅱ-II21,太原交流道,24,600,120.7182389,24.16017666,台74線,太原交流道,大里一交流道,24,411,30,137,平原區,5.7,24.2,西,3.5,3.5,3.6,,,,,1.1,36259,267,2543,8,452,289,39818,42028,226963,3891,7,8,0.54,
臺中市,Ⅱ-II22,大里二交流道,33,400,120.6826743,24.08290073,台74線,大里一交流道,霧峰交流道,30,137,39,235,平原區,9.1,20.6,東,3.6,3.6,,,,,,2.1,33547,199,2005,10,301,5,36067,37790,328210,3729,7,8,0.54,
臺中市,Ⅱ-II22,大里二交流道,33,400,120.6826743,24.08290073,台74線,大里一交流道,霧峰交流道,30,137,39,235,平原區,9.1,20.6,西,3.6,3.6,,,,,,2.1,31683,196,1857,8,263,4,34011,35578,309500,3217,17,18,0.54,
彰化縣,Ⅱ-II23,牛埔交流道,0,950,120.5966193,24.08497656,台74甲線,快官交流道,牛埔,0,0,1,300,平原區,1.3,18.5,東,3.4,3.4,,,,,,1.7,20076,81,847,7,265,247,21523,22433,27980,1923,17,18,0.55,
彰化縣,Ⅱ-II23,牛埔交流道,0,950,120.5966193,24.08497656,台74甲線,快官交流道,牛埔,0,0,1,300,平原區,1.3,18.5,西,3.4,3.4,,,,,,1.7,20428,81,826,7,288,351,21981,22885,28575,2392,7,8,0.55,
彰化縣,Ⅱ-II24,里程牌,5,100,120.5827697,24.05148047,台74甲線,牛埔,草仔埔,1,300,6,0,丘陵區,4.7,26.4,東,3.4,3.6,,,,2.9,,0.5,10697,19,667,7,361,2484,14235,15648,66904,1527,17,18,0.59,"快慢分隔,1車道"
彰化縣,Ⅱ-II24,里程牌,5,100,120.5827697,24.05148047,台74甲線,牛埔,草仔埔,1,300,6,0,丘陵區,4.7,26.4,西,3.4,3.6,,,,2.9,,0.6,14713,25,739,5,329,3343,19154,20251,90024,2236,7,8,0.59,"快慢分隔,1車道"
彰化縣,Ⅱ-II25,里程牌,10,0,120.5540017,24.01911413,台74甲線,草仔埔,花壇,6,0,10,245,平原區,4.2,26.4,東,3.5,3.5,,,,2,,2.4,8173,24,526,7,184,2054,10968,11009,46066,999,17,18,0.53,
彰化縣,Ⅱ-II25,里程牌,10,0,120.5540017,24.01911413,台74甲線,草仔埔,花壇,6,0,10,245,平原區,4.2,26.4,西,3.5,3.5,,,,2,,2.4,8025,27,507,7,204,2149,10919,10964,45860,1115,7,8,0.53,
彰化縣,Ⅱ-II26,福興交流道,11,810,120.489115,24.00939934,台76線,芳苑,埔鹽,0,0,13,0,平原區,13,20.9,東,3.4,3.4,,,,,,3.2,8921,78,1029,25,705,15,10773,12781,140049,1250,17,18,0.56,
彰化縣,Ⅱ-II26,福興交流道,11,810,120.489115,24.00939934,台76線,芳苑,埔鹽,0,0,13,0,平原區,13,20.9,西,3.6,3.5,,,,,,3.3,8623,77,1060,23,579,19,10381,12146,134953,1613,7,8,0.56,
彰化縣,Ⅱ-II27,埔鹽系統交流道,15,300,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,20.9,東,3.4,3.7,,,,,,3.3,7924,76,690,4,216,35,8945,9754,53670,861,16,17,0.61,
彰化縣,Ⅱ-II27,埔鹽系統交流道,15,300,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,20.9,西,3.7,3.8,,,,,,3.5,8316,77,667,6,193,39,9298,10053,55788,1322,7,8,0.61,
彰化縣,"Ⅱ-II27入口
匝道1",埔鹽系統交流道,15,450,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,14.8,東,3.8,,,,,,,1.8,9904,95,906,43,206,0,11154,12653,66924,1078,17,18,,國道一往南匯入
彰化縣,"Ⅱ-II27入口
匝道1",埔鹽系統交流道,15,450,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,14.8,西,3.7,,,,,,,1.8,3155,21,535,29,397,0,4137,5545,24822,610,7,8,,國道一往北匯入
彰化縣,"Ⅱ-II27入口
匝道2",埔鹽系統交流道,15,800,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,14.8,東,3.7,,,,,,,1.8,4938,48,815,19,101,0,5921,7024,35526,610,17,18,,國道一往北匯入
彰化縣,"Ⅱ-II27入口
匝道2",埔鹽系統交流道,15,800,120.5071938,23.98347757,台76線,埔鹽,埔心,13,0,18,0,平原區,6,14.8,西,3.7,,,,,,,1.8,2869,40,412,16,134,0,3471,4223,20826,458,9,10,,國道一往南匯入
彰化縣,Ⅱ-II28,埔心交流道,18,895,120.5347297,23.9678289,台76線,埔心,員林,18,0,22,200,平原區,3.2,20.8,東,3.7,3.7,,,,,,3.4,16258,158,1708,38,290,22,18474,20054,59117,1699,17,18,0.56,
彰化縣,Ⅱ-II28,埔心交流道,18,895,120.5347297,23.9678289,台76線,埔心,員林,18,0,22,200,平原區,3.2,20.8,西,3.8,3.9,,,,,,3.3,16231,176,1859,41,309,16,18632,20344,59622,2187,7,8,0.56,
彰化縣,Ⅱ-II29,員林交流道,22,600,120.5605295,23.9468076,台76線,員林,林厝,22,200,26,100,平原區,3.9,20.8,東,3.7,3.7,,,,,,3.4,10271,93,1236,20,134,13,11767,12735,45891,1217,17,18,0.52,
彰化縣,Ⅱ-II29,員林交流道,22,600,120.5605295,23.9468076,台76線,員林,林厝,22,200,26,100,平原區,3.9,20.8,西,3.7,3.8,,,,,,3.3,9981,106,1257,19,136,12,11511,12498,44893,1321,7,8,0.52,
彰化縣,Ⅱ-II30,林厝交流道,27,70,120.5999059,23.94118131,台76線,林厝,中興,26,100,32,600,平原區,6.5,20.7,東,3.5,3.6,,,,,,3.2,11251,66,1101,0,1,5,12424,13008,80756,1184,17,18,0.53,
彰化縣,Ⅱ-II30,林厝交流道,27,70,120.5999059,23.94118131,台76線,林厝,中興,26,100,32,600,平原區,6.5,20.7,西,3.6,3.6,,,,,,2.8,11578,83,1106,0,1,3,12771,13367,83012,1324,17,18,0.53,
